year/week,AMAZONAS-CO,ANTIOQUIA-CO,ARAUCA-CO,ATLÁNTICO-CO,BOGOTÁ-CO,BOLÍVAR-CO,BOYACÁ-CO,CALDAS-CO,CAQUETÁ-CO,CASANARE-CO,CAUCA-CO,CESAR-CO,CHOCÓ-CO,CÓRDOBA-CO,CUNDINAMARCA-CO,GUAINÍA-CO,GUAVIARE-CO,HUILA-CO,LAGUAJIRA-CO,MAGDALENA-CO,META-CO,NARIÑO-CO,NORSANTANDER-CO,PUTUMAYO-CO,QUINDIO-CO,RISARALDA-CO,SANANDRÉS-CO,SANTANDER-CO,SUCRE-CO,TOLIMA-CO,VALLE-CO,VAUPÉS-CO,VICHADA-CO,Denge-VE-GT,DolorCabeza-VE-GT,DolorGarganta-VE-GT,DoloresArticulares-VE-GT,DoloresMusculares-VE-GT,Fiebre-VE-GT,Nausea-VE-GT,Vomito-VE-GT,Dengue-CO-GT,DolorCabeza-CO-GT,DolorGarganta-CO-GT,DolorMuscular-CO-GT,DolorOjos-CO-GT,Fiebre-CO-GT,Nausea-CO-GT,Vomito-CO-GT
1/2/2005,0,13,5,13,13,8,2,13,5,25,0,4,0,1,39,8,1,113,1,0,5,0,22,0,58,0,0,50,11,20,63,0,0,51.88355774,5.043546759,0,0,5.768523708,45.73637777,0.00401295722,38.65797779,24.27651713,21.07943382,0.02901572323,16.04627971,0.0001629931569,18.07347848,36.08939588,21.3260195
1/9/2005,0,10,3,8,19,12,6,5,16,24,3,5,0,3,38,24,4,103,2,0,22,0,8,0,35,18,0,36,2,15,41,0,0,49.06313607,4.145950154,0,0,5.618910197,45.97838124,0.003572744076,21.39942935,22.59399098,25.14448847,0.02669019714,15.67517827,0.0001576835265,18.4235012,34.58989064,15.8046732
1/16/2005,0,28,4,9,38,10,5,5,14,42,1,2,0,5,51,26,5,98,1,5,19,0,16,0,41,37,0,40,8,36,69,0,0,47.48936004,3.636905539,0,0,5.555244692,46.54700647,0.003101479637,8.95122151,21.54089138,26.88427937,0.2135352515,15.18049662,0.0001524191812,18.91135736,32.60978767,11.80137008
1/23/2005,0,13,11,11,39,18,4,8,27,44,1,10,2,5,45,24,6,108,0,3,19,1,13,3,38,22,0,61,12,7,65,0,0,48.52891963,3.614862295,1.015021621,0.053350833,5.584144078,47.04810546,0.09666750189,7.394786393,21.77757938,26.05984441,0.2728117387,14.56223475,0.0001472001212,19.5129733,30.19465989,9.409075381
1/30/2005,0,29,2,0,18,9,3,16,14,46,0,9,10,3,45,21,5,50,1,3,50,1,17,0,42,30,0,46,11,16,58,0,0,51.67988576,4.349465307,4.551221384,0.1847282309,5.705608354,49.53192608,0.2103900739,11.16832196,22.26450684,22.67116249,0.2025376435,13.82039266,0.0001420263464,20.29635272,27.34450742,8.884367154
2/6/2005,0,31,8,6,19,5,2,2,5,65,1,3,1,5,37,3,6,66,2,1,48,4,13,0,34,29,0,45,11,65,55,0,0,55.2185549,5.196716266,9.069131042,0.3270634818,5.934656559,66.79141986,0.1943031365,29.46244618,22.83191434,17.17916791,0.02857733131,12.98142715,0.0001368978568,21.08928074,24.16701142,27.98039542
2/13/2005,0,24,8,6,7,5,2,7,8,67,0,7,4,5,47,10,24,87,2,4,51,0,18,5,56,34,0,29,7,33,50,0,0,56.78187341,5.918421089,12.54475671,0.2148364153,6.363975636,72.67860672,0.1465234142,37.40913375,22.4589821,12.42842264,0.01563182339,12.2086109,0.0001318146524,20.98979424,21.3267057,37.0746608
2/20/2005,0,21,11,6,8,5,3,2,14,80,0,10,7,3,41,14,21,75,0,13,42,0,16,4,30,27,0,33,12,29,53,0,0,56.26081389,6.348323581,14.2067639,0,7.028888138,72.80419443,0.1045321244,40.2468323,22.64902533,9.502975821,0.01642203846,11.56416635,0.0001267767333,19.96512303,19.0768409,39.30989152
2/27/2005,0,15,5,4,9,8,6,9,12,53,0,5,1,3,53,17,21,66,1,1,69,0,11,0,31,29,0,30,4,17,60,0,0,58.25035151,6.494180893,14.05363422,0,7.929463598,68.29290731,0.06886821059,38.26195939,24.02848705,8.404961395,0.01693591842,11.04821599,0.0001217840993,18.25681088,17.41791565,38.33210145
3/6/2005,0,20,13,7,10,4,1,2,16,84,3,8,3,4,39,5,7,72,1,6,58,1,9,6,52,31,0,26,3,49,51,0,0,60.14905083,6.428310442,12.34528455,0,8.981185326,58.93909657,0.03900891383,31.54114022,25.74329814,8.93325844,0.01717357473,10.66075982,0.0001168367506,15.82441549,16.40615606,33.33142829
3/13/2005,0,18,16,3,5,3,6,2,18,59,6,0,0,1,30,7,11,74,0,1,61,1,10,8,44,56,0,22,7,31,58,0,0,62.24002285,6.352501625,10.68573887,0,9.662475779,50.03186477,0.01495423414,24.46384556,26.7026397,9.819886934,0.01713488098,10.40179783,0.0001119346871,13.74684078,16.38855159,28.85808665
3/20/2005,0,13,8,5,5,1,2,6,7,24,0,7,3,3,36,4,7,53,1,2,41,1,7,4,55,20,0,16,8,43,39,0,0,66.72815519,6.069427629,9.686283137,0,9.774564219,45.13551153,0.0002882032559,19.52659106,26.54884698,10.57785246,0.01681983721,10.27133004,0.0001070779088,12.43525945,17.49733798,29.51776365
3/27/2005,0,21,7,6,17,4,8,4,9,72,4,5,5,5,37,4,4,48,3,0,57,2,11,4,52,34,0,25,5,58,60,0,1,71.70142298,5.578305435,9.348120674,2.527043846,9.317059366,50.53011737,0.0002711560825,17.38250848,31.9453254,11.2062044,0.01622854341,10.26935643,0.0001022664157,14.78331544,19.73277576,31.41610331
4/3/2005,0,20,11,9,22,4,4,14,21,48,3,6,6,4,27,4,0,55,0,0,68,1,11,13,73,53,0,44,7,56,67,0,0,75.91766286,4.883392992,9.657661733,6.989322276,8.299776678,60.55464348,0.0002542917626,13.71906424,55.49811142,11.70102651,0.1758970544,10.39027254,9.75E-05,19.64915966,23.05148942,31.78868178
4/10/2005,0,38,3,4,21,2,3,7,22,43,3,7,7,0,38,0,10,54,1,3,97,2,20,2,66,57,0,58,9,48,65,0,0,78.49496726,4.125360384,10.16594132,11.55554809,7.046989813,69.47393304,0.0002376102961,9.620632311,83.52469229,11.93293766,0.4040010173,10.4489233,9.28E-05,24.31473414,26.0204843,31.30910406
4/17/2005,0,9,13,4,4,1,8,6,22,81,0,6,8,3,35,3,12,58,0,12,72,1,8,4,77,32,0,37,25,62,62,0,0,78.37049712,3.473737136,10.33188614,14.60848609,5.949499424,72.23982175,0.000221111683,6.394053297,93.34467907,11.80282103,0.6257853975,10.22216778,8.81E-05,26.79554609,26.91277723,31.03932619
4/24/2005,0,33,37,5,11,5,5,10,28,129,1,7,7,2,29,2,2,66,0,0,92,0,6,7,104,23,0,41,7,50,55,0,0,79.75770652,2.93861617,10.12328346,16.05185438,5.030571783,72.50033539,0.0002047959234,4.271546131,91.28441667,11.39656223,0.8393523974,9.696721313,8.35E-05,26.973449,25.62555233,32.72981895
5/1/2005,0,34,37,8,7,2,7,10,11,156,0,8,5,4,41,3,8,45,0,1,144,3,10,7,49,53,0,52,7,50,59,0,0,84.66215263,5.082212248,9.540424385,15.88664446,4.290206889,75.07234905,0.0001886630173,7.599063443,77.2940055,10.57070793,1.044701917,8.87307868,7.89E-05,24.84998921,22.16128361,34.74630111
5/8/2005,0,29,29,5,16,3,2,7,20,132,0,20,5,10,39,0,2,39,1,1,133,0,7,6,110,68,0,78,8,66,72,1,0,89.84978622,14.86077291,8.731184116,14.61654864,3.728404743,86.88718568,0.0001727129646,12.64623246,55.95285283,9.512205838,1.241834051,8.002590098,7.43E-05,21.21066681,17.77673451,36.65444746
5/15/2005,0,26,33,3,6,5,6,10,20,123,0,19,16,10,26,4,12,48,1,2,171,0,15,7,91,75,0,96,11,85,90,0,0,93.35214691,19.43784501,8.083589548,13.56326339,3.345165345,87.74341231,0.0001569457653,16.21148339,39.41050677,8.566812328,1.430759831,7.744802492,6.99E-05,18.11664661,15.76967247,38.42503399
5/22/2005,0,16,44,9,14,3,0,7,15,106,0,23,10,2,26,1,9,29,2,5,171,0,15,9,114,57,0,117,13,70,84,0,0,94.63515489,22.75982657,7.660516755,12.9409571,3.140488694,84.78575246,0.0001413614195,19.72839057,33.82968406,8.355072544,1.611522218,8.206589179,6.54E-05,17.55377382,16.67446928,40.05041072
5/29/2005,0,18,71,4,10,3,3,9,18,79,0,49,9,3,35,0,6,17,4,7,122,1,12,8,71,68,0,137,7,35,70,0,0,93.69879694,24.82671761,7.461965737,12.74962977,3.114374791,77.92385607,0.0001259599271,23.1934812,32.65957381,9.125985219,1.785493245,9.387950162,6.10E-05,16.91209831,20.4911249,41.20333702
6/5/2005,0,24,49,6,7,3,3,7,17,93,0,24,11,14,33,0,2,29,1,1,167,1,3,6,87,78,0,142,9,55,94,0,0,90.66604238,25.696152,7.485139449,12.96726488,3.260713447,75.13336302,0.0001107412882,26.51847709,33.67532142,10.50395826,1.953105958,11.17353129,5.66E-05,15.93788555,26.84935398,42.1801078
6/12/2005,0,22,52,14,11,7,10,10,14,75,0,41,2,11,38,0,4,23,2,4,129,1,11,1,96,39,0,136,17,57,96,0,0,86.95459622,25.93432498,7.702559717,13.37757227,3.519478179,69.98105267,0.0000957,28.93922483,35.3211199,11.63524121,2.256082886,12.43009342,5.23E-05,14.70858126,32.05661055,41.49560447
6/19/2005,0,35,74,31,16,8,7,8,18,82,0,56,5,13,23,0,5,14,0,5,124,5,14,1,111,92,0,180,13,76,138,0,0,84.25614593,26.10883673,8.098630215,13.85778791,3.856598578,68.96790806,0.0000809,29.86936894,37.18123981,12.03525422,2.737972668,12.51442181,4.81E-05,13.83600975,34.02628301,38.39827094
6/26/2005,0,19,42,18,13,15,26,16,4,45,1,76,7,12,15,1,3,15,2,6,92,1,14,1,72,38,0,146,12,45,118,0,1,85.10013774,29.88719696,8.673171932,14.40650274,4.271683594,71.95305281,0.0000662,29.27160607,40.17326889,11.6984354,3.01262827,11.41913382,4.38E-05,13.38092061,32.73442804,33.7779478
7/3/2005,0,27,25,12,12,28,1,9,12,36,1,70,6,11,29,2,9,13,8,9,133,0,23,0,58,80,0,106,23,65,139,0,1,86.05192667,35.27445537,9.422887832,15.00808437,4.761363107,81.06681927,0.0000517,27.10979653,42.68959237,19.85744379,3.284860361,9.265556375,3.97E-05,12.64425872,28.25242816,28.29958805
7/10/2005,0,23,15,18,35,20,6,8,12,45,2,43,8,22,29,2,2,34,10,6,106,1,18,2,81,56,2,159,19,79,199,0,0,86.65452251,40.59833685,10.23885362,15.14608532,5.214298396,93.60687554,0.003227931169,24.4546405,44.34607146,30.62055191,3.309811143,6.793240275,3.55E-05,11.64553026,22.9385469,22.24725599
7/17/2005,0,21,30,20,33,21,5,11,9,44,2,53,8,24,33,1,1,19,9,7,79,2,13,1,85,84,2,139,28,87,159,0,0,86.35718007,43.95602442,10.98979841,14.19810531,5.496308829,100.1056874,0.01066870925,22.59654001,44.95209092,33.43894522,2.792388315,5.009577061,3.14E-05,10.9387732,19.64583393,17.94344012
7/24/2005,0,30,37,23,33,25,4,14,12,40,0,80,12,19,36,2,1,21,7,13,73,1,27,1,89,108,0,125,36,64,144,0,0,86.48828023,45.23423465,11.66790702,12.12708981,5.599405977,104.5290592,0.01885550009,21.61285246,44.88373725,32.17502743,2.904044896,3.980111351,2.74E-05,10.32196228,18.52469805,18.76826907
7/31/2005,0,18,20,18,8,22,8,2,11,44,0,56,3,18,26,2,0,18,8,31,72,1,12,0,125,107,0,141,33,81,147,0,1,91.90994955,45.20201563,12.78575753,10.47316809,3.528090001,108.4140711,0.1219498468,20.75567412,44.2449991,29.25670421,3.382645396,2.848584633,0,8.562797365,21.66913856,23.34275497
8/7/2005,0,30,14,24,18,16,10,4,8,30,0,52,22,29,41,1,1,35,6,11,73,0,14,2,133,97,0,125,21,72,131,0,2,87.58123547,40.90394682,12.37077067,3.441306652,7.264360259,102.0920529,0.02265201275,23.49899318,64.04382697,16.50035657,2.756414493,4.897801678,0.006851397351,11.12773323,20.22665295,31.74415997
